stimulus,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic
AO208,6.303333333,3.976666667,0.333333333,0,0.233333333,0.066666667,0.266666667,0,0.233333333,0.066666667,0.7,0.1,0.1,0.1,0.066666667,0.6,0.433333333,0.266666667,0.1,0.033333333,0,0.766666667,0.333333333,0.633333333,0.233333333,0.133333333,0,0,0.966666667,0.1,0.866666667,1,0.466666667,0.6,1.4,0.5,0.333333333,1.433333333,0.233333333,0.233333333,0.533333333,1.066666667,0.033333333,0.1,0.2,0,0.166666667,0.4,0.133333333,0,0.133333333,0,0
AO276,6.403333333,4.323333333,0.466666667,0,0.233333333,0.066666667,0.133333333,0.066666667,0.366666667,0.1,0.066666667,0,0.1,0,0,1,0.4,0.466666667,0.366666667,0.233333333,0.1,0.966666667,0.433333333,1.3,0.3,1.033333333,0,0.3,0.066666667,0.4,0.6,0.366666667,0.466666667,0.766666667,0.9,0.166666667,0.5,0.233333333,0,0.4,0.133333333,1,0,0.233333333,0.266666667,0.133333333,0.133333333,0.333333333,0,0,0,0.2,0
AO318,6.093333333,4.606666667,0.266666667,0,0.366666667,0.533333333,0,0.066666667,0.133333333,0.2,0.666666667,0.133333333,0.4,0.666666667,0,1.633333333,0.233333333,0.433333333,0.033333333,0.3,0,0.733333333,0.6,0.366666667,0.366666667,0.733333333,0.066666667,0.066666667,0.333333333,0.266666667,0.266666667,0.566666667,0.366666667,0.866666667,0.166666667,0.066666667,0.166666667,0.3,0.1,0.333333333,0.233333333,1,0,0.066666667,0.1,0.133333333,0.3,0.133333333,0,0,0,0.066666667,0
AO338,5.696666667,4.54,0.3,0,0.133333333,0.1,0.033333333,0.066666667,0.366666667,0.2,0.733333333,0,0.2,0,0.2,1.466666667,0.566666667,0.666666667,0.2,0,0.133333333,0.266666667,0.166666667,0.266666667,0,0.1,0,0.2,1.566666667,0.066666667,0.333333333,0.833333333,0.6,0.366666667,0.133333333,0.033333333,0.033333333,0.633333333,0.033333333,0.133333333,0.133333333,1.033333333,0.033333333,0.166666667,0,0.033333333,0.033333333,0.033333333,0.1,0,0.133333333,0,0
AO390,5.8,4.9,0.433333333,0,0.066666667,0.066666667,0.7,0.466666667,0.633333333,0.5,0.3,0.1,0.166666667,0.166666667,0.1,1.133333333,0.4,0.2,0.366666667,0,0,0.166666667,0.2,0,0,0,0.066666667,0.266666667,0.1,0,0,0.166666667,0.033333333,0,0,0.133333333,0,0.866666667,0.666666667,0,0,0.033333333,0.566666667,0.5,0.033333333,0.133333333,0.3,0.4,0.8,0.9,0.8,0.366666667,0.133333333
AO456,4.926666667,5.536666667,0.533333333,0,0.3,0.2,0.166666667,0.4,1.366666667,0.266666667,1.733333333,0.166666667,0.4,0.8,0.166666667,1.233333333,0.266666667,0.3,0,0,0,0,0,0,0.066666667,0.133333333,0,0,0.1,0,0,0.433333333,0.766666667,0.033333333,0,0,0,0.066666667,0.466666667,0,0,0,0.066666667,0.033333333,0,0.366666667,0,0.2,0.666666667,1.266666667,0.3,0.133333333,0
AO482,5.606666667,5.416666667,0.733333333,0,0.666666667,0.233333333,1.3,0.166666667,0.833333333,0.8,0,0,0,0,0,0.8,0.466666667,0.3,0.233333333,0.1,0,0.766666667,0.933333333,0.066666667,1.1,0.066666667,0,0.233333333,0,0,0,0.033333333,0.166666667,0.133333333,0,0.933333333,0,1.4,0.066666667,0,0,0,0.333333333,0.166666667,0,0.1,0.066666667,0,0,0.1,0.166666667,0.2,0.1
AO486,5.753333333,5.276666667,0.666666667,0.2,0.566666667,0.333333333,0.133333333,0.2,0.9,0.533333333,1.733333333,0.133333333,0.966666667,0.633333333,0.766666667,2.3,0.4,0.233333333,0.133333333,0.066666667,0,0.333333333,0.333333333,0,0,0.433333333,0.033333333,1.2,0,0.5,0,0.166666667,0.1,0,0.433333333,0,0,0.366666667,0,0,0,0,0.066666667,0.1,0,0.1,0.133333333,0.166666667,0.066666667,0.1,0.266666667,0.3,0
AO500,5.876666667,5.46,0.1,0,0.5,0.3,0.1,0.133333333,0.233333333,0.6,0.1,0,0,0,0,1.366666667,0.6,0.833333333,0.3,0.5,0.9,0.6,0.566666667,0.333333333,0.4,0.233333333,0,0.266666667,0.066666667,0.2,0.2,0.4,0.1,0.433333333,1.833333333,0.233333333,0,0.333333333,0.266666667,0,0.033333333,0.066666667,0.233333333,0,0.066666667,0.166666667,0.166666667,0.2,0.033333333,0.166666667,0.1,0,0
AO549,5.34,5.09,0.4,0,0.133333333,0.133333333,0.4,0.166666667,0.333333333,0.633333333,1.1,0,0.466666667,0.633333333,0.066666667,1.7,0.833333333,0.4,0.733333333,0.166666667,0.066666667,0.066666667,0.233333333,0,0.1,0.366666667,0.066666667,0.866666667,0.233333333,0.2,0.666666667,0.7,0.7,0,0.133333333,0.066666667,0.033333333,0.866666667,0.166666667,0,0,0,0.066666667,0.166666667,0.066666667,0.066666667,0.066666667,0.266666667,0,0.133333333,0.033333333,0.033333333,0.033333333
AO567,5.67,4.83,1.233333333,0.2,0.866666667,0.066666667,1.533333333,0.033333333,0.2,0.4,0,0,0,0,0,0.566666667,0.166666667,0,0.166666667,0.4,0.1,0.766666667,1.533333333,0.266666667,0.633333333,0.033333333,0,0.766666667,0,0,0.1,0,0.3,0,0.133333333,0.933333333,0,1.5,0.033333333,0,0,0.066666667,0.333333333,0.066666667,0.066666667,0.066666667,0.066666667,0.133333333,0.166666667,0,0.1,0.233333333,0
AO684,5.993333333,4.57,0.3,0.133333333,0.4,0.166666667,0.366666667,0.133333333,0.1,0,0.4,0,0,0.166666667,0.1,0.9,0.3,0.366666667,0.033333333,0,0,0.833333333,0.866666667,0.3,0.133333333,0.666666667,0.066666667,0.4,0.266666667,0.166666667,0.5,0.133333333,0.233333333,0.766666667,0.466666667,0,0.133333333,0.3,0.266666667,0.266666667,0.1,0.8,0,0.033333333,0.233333333,0.266666667,0.333333333,0.166666667,0.533333333,0.066666667,0.266666667,0.3,0
AO742,6.176666667,5.143333333,0.3,0,0.533333333,1.333333333,0.4,0.3,0.133333333,0.3,0.066666667,0.1,0.166666667,0,0,1.866666667,0.8,0.533333333,0.933333333,0.666666667,0.166666667,0.333333333,0.433333333,0.433333333,0.1,0.066666667,0.033333333,0.066666667,0,0.1,0.133333333,0.433333333,0.1,0.3,1.466666667,0.033333333,0,0.133333333,0.333333333,0,0.166666667,0.1,0.166666667,0.133333333,0.266666667,0.333333333,0.5,0.333333333,0.033333333,0.033333333,0.233333333,0.166666667,0.066666667
AO762,5.443333333,5.13,0.2,0,0.233333333,0.233333333,0.233333333,0.166666667,0.6,0.566666667,0.433333333,0.2,0.2,0.166666667,0,1.3,0.4,0.566666667,0.733333333,0.1,0.066666667,0.1,0.166666667,0,0.1,0,0,0.166666667,0.1,0,0,0.133333333,0.166666667,0,0,0.133333333,0,0.233333333,0.533333333,0,0,0,0.2,0.233333333,0,0.2,0.166666667,0.566666667,0.333333333,2.1,0.233333333,0.2,0.033333333
AO865,5.55,5.616666667,0.8,0,1.066666667,0.5,0.766666667,0.466666667,2,0.633333333,0.6,0.166666667,0.2,0.4,0.166666667,1.5,0.366666667,0.4,0.6,0,0.133333333,0.066666667,0.3,0,0,0.066666667,0,0.066666667,0.066666667,0,0,0.233333333,0.566666667,0,0.066666667,0.533333333,0,0.4,0.033333333,0,0,0.1,0.1,0.466666667,0.033333333,0.433333333,0.2,0.066666667,0.266666667,0.3,0.333333333,0.333333333,0.066666667
AO870,5.953333333,4.753333333,0.4,0,0.466666667,0.366666667,0.066666667,0,0.166666667,0.233333333,0.666666667,0.066666667,0.066666667,0.5,0.1,1.033333333,0.4,0.3,0,0.066666667,0.066666667,0.4,0.233333333,0.366666667,0.1,0.833333333,0.066666667,0.133333333,0.1,0.366666667,0.433333333,0.6,0.666666667,1,1.266666667,0.066666667,0.133333333,0.066666667,0,0.3,0.1,0.733333333,0.2,0.2,0.066666667,0.1,0.333333333,0,0,0,0.066666667,0.033333333,0.033333333
AO984,6.47,3.206666667,0.4,0,0.033333333,1.833333333,0.1,0,0.2,0.266666667,0.6,0,0,0.033333333,0.133333333,1.033333333,0.366666667,0.366666667,0.2,0,0,0.066666667,0,0.4,0.066666667,0,0,0,1,0.233333333,0.466666667,0.733333333,0.7,0.866666667,0,0.066666667,0.2,0.5,0.033333333,0.066666667,0.8,2.266666667,0,0,0.066666667,0.166666667,0.733333333,0.166666667,0.133333333,0,0.1,0.133333333,0.066666667
AP029,4.136666667,5.203333333,0.466666667,0,0.533333333,0.333333333,0.366666667,0.1,0.533333333,0.3,1.366666667,0.1,0.133333333,1.033333333,0.133333333,1.2,0.166666667,0.266666667,0.066666667,0.066666667,0,0.066666667,0,0,0,0.066666667,0,0.266666667,0.1,0,0.066666667,0.1,0.3,0,0,0,0,0.366666667,0.233333333,0,0,0,0.133333333,0.166666667,0,0.233333333,0.233333333,0.5,0.333333333,0.866666667,0.333333333,0.266666667,0.033333333
AP067,5.453333333,6.443333333,0.1,0,0.3,0.266666667,0.5,0.066666667,0.533333333,0.166666667,0.533333333,0,0.1,0.333333333,0,1.9,0.6,0.766666667,3.366666667,0.166666667,0.4,0.466666667,0.266666667,0,0.333333333,0.066666667,0.033333333,0.266666667,0,0.066666667,0,0.066666667,0.066666667,0,0.066666667,0,0,0.433333333,0.166666667,0,0,0,0.166666667,0.133333333,0,0.266666667,0.4,0.1,0.133333333,0.5,0.2,0,0
AP145,5.993333333,6.26,0.366666667,0,0.4,1.9,0.533333333,0.433333333,0.666666667,0.4,1,0.2,0.066666667,0,0.066666667,1.933333333,0.6,0.566666667,0.5,0.166666667,0,0.033333333,0.133333333,0,0.066666667,0.066666667,0.1,0.466666667,0.133333333,0,0,0.033333333,0.033333333,0.033333333,0.1,0.233333333,0.066666667,0.133333333,0.1,0,0,0.033333333,0.433333333,0.433333333,0.166666667,0.266666667,1.066666667,0.3,0.266666667,0.4,0.433333333,0.2,0.033333333
AP146,6.436666667,3.303333333,0.3,0,0.3,0.3,0.3,0.166666667,0.1,0,0.066666667,0,0.066666667,0,0,0.766666667,0.433333333,0.3,0.133333333,0,0.233333333,0.3,0.266666667,0.366666667,0.3,0.1,0,0,0.166666667,0.233333333,0.6,0.5,0.466666667,1.066666667,0.4,0.2,0.5,1.533333333,0.133333333,0.566666667,0.4,1.8,0.533333333,0.066666667,0.666666667,0.166666667,0.233333333,0.166666667,0,0.066666667,0.2,0.4,0
AP154,4.866666667,4.996666667,0.6,0.133333333,0.566666667,0,0.8,0.266666667,0.733333333,0.8,0.533333333,0.033333333,0.1,0.133333333,0.1,1.133333333,0.4,0.333333333,0.466666667,0.2,0,0.4,0.5,0.066666667,0.166666667,0.3,0.133333333,1.233333333,0.066666667,0,0.066666667,0.3,0.3,0,0,0.533333333,0,1.266666667,0.166666667,0,0.033333333,0.066666667,0.2,0.366666667,0.133333333,0.133333333,0.133333333,0.166666667,0.166666667,0.1,0.5,0.3,0.066666667
AP164,5.473333333,5.256666667,1.066666667,0,1.5,0.066666667,0.366666667,0.033333333,0.2,0.333333333,1.2,0.1,0.366666667,0.733333333,0.1,1.7,0.266666667,0.533333333,0.6,0,0.066666667,0.433333333,0.533333333,0.166666667,0.366666667,0.166666667,0,0.066666667,0.1,0.033333333,0,0.5,0.3,0.133333333,0.566666667,0.5,0.2,0.566666667,0,0,0,0,0.3,0.333333333,0,0.2,0.133333333,0.5,0.266666667,0.4,0.233333333,0.3,0.133333333
AP258,5.493333333,6.72,0.133333333,0,0.133333333,0,0.266666667,0.033333333,0.3,0.366666667,0.733333333,0,0.433333333,0.333333333,0.166666667,3.666666667,2.266666667,2.2,1.066666667,0.066666667,0.133333333,0.966666667,0.7,0,0.8,0.066666667,0.9,0.2,0.3,0.333333333,0,0,0.033333333,0,0,0,0.033333333,0.1,0.133333333,0,0,0,0,0,0,0.066666667,0,0,0,0.5,0,0.066666667,0.1
AP275,5.336666667,6.223333333,0.566666667,1.433333333,0.466666667,0.233333333,0.433333333,0.266666667,0.866666667,0.933333333,1.466666667,0.233333333,0.6,0.466666667,0.4,1.866666667,0.366666667,0.6,0.3,0.166666667,0,0.266666667,0.266666667,0,0.433333333,0,0.066666667,0.3,0,0,0,0.133333333,0.1,0,0,0.066666667,0,0.233333333,0.133333333,0,0,0,0.133333333,0.2,0,0.133333333,0.1,0.166666667,0.166666667,0.3,0.6,0.066666667,0.033333333
AP340,5.67,6.153333333,0.9,0.766666667,0.533333333,0.133333333,0.533333333,0.1,0.733333333,0.2,2.2,0.233333333,1.5,1.433333333,0.2,2.433333333,0.2,0.366666667,0.166666667,0.1,0,0,0.133333333,0,0,0,0,0.1,0,0,0,0.066666667,0.2,0,0,0,0,0.233333333,0.166666667,0,0.033333333,0.033333333,0.166666667,0.1,0,0.1,0.166666667,0,0.433333333,0.133333333,0.3,0.3,0
AP385,5.45,3.92,0.433333333,0.033333333,0.066666667,0,0.366666667,0.066666667,0.433333333,0.1,1.633333333,0.033333333,0.233333333,0.3,0.366666667,1.333333333,0.466666667,0.3,0.2,0,0,0.066666667,0,0.1,0,0.1,0.1,0.133333333,0.433333333,0.033333333,0.366666667,0.4,0.866666667,1.133333333,0.3,0,0.3,0.766666667,0.233333333,0.266666667,0.366666667,1.9,0.3,0.2,0.2,0.066666667,0,0.066666667,0.1,0.133333333,0.1,0.133333333,0.066666667
AP397,5.256666667,4.943333333,0.366666667,0.1,0.466666667,0.2,0.4,0.2,0.566666667,0.633333333,2.5,0.266666667,0.666666667,1.6,0.133333333,2.266666667,0.433333333,0.333333333,0.4,0.166666667,0,0.1,0.033333333,0.066666667,0,0,0,0.2,0.033333333,0,0.133333333,0.266666667,0.433333333,0,0,0,0,0.733333333,0.1,0,0,0.033333333,0.133333333,0.066666667,0.266666667,0.166666667,0.266666667,0.466666667,0.066666667,0.4,0,0,0
AP399,5.683333333,5.363333333,1.133333333,0,1.2,0,0.533333333,0.066666667,0.233333333,0.033333333,0.366666667,0.1,0.1,0.066666667,0,0.6,0.266666667,0.266666667,0.4,0.033333333,0.133333333,0.633333333,0.533333333,0.533333333,0.633333333,0.466666667,0,0.4,0,0.1,0.266666667,0.733333333,0.7,0.133333333,0.866666667,0.466666667,0.3,0.766666667,0.2,0,0,0,0.2,0.366666667,0.233333333,0.2,0.133333333,0.6,0.233333333,0.233333333,0.233333333,0.066666667,0.2
AP431,6.226666667,5.496666667,0.133333333,0,0.266666667,0.433333333,0.066666667,0.066666667,0.3,0.233333333,3.166666667,0,0.7,2.366666667,0.233333333,2.566666667,0.566666667,0.266666667,0.1,0,0,0.233333333,0.4,0.266666667,0.2,0.066666667,0,0.033333333,0,0,0,0.333333333,0.266666667,0.233333333,1.033333333,0.066666667,0,0.333333333,0.166666667,0,0.1,0.1,0.233333333,0.266666667,0.066666667,0.133333333,0.3,0.233333333,0.066666667,0.233333333,0.233333333,0,0.166666667
AP432,5.8,5.013333333,0.466666667,0,0.966666667,0.133333333,0.7,0.233333333,0,0,0,0,0,0,0,0.333333333,0.2,0,0.2,0.233333333,0.566666667,0.4,0.433333333,0.666666667,0.166666667,0.266666667,0,0.366666667,0.133333333,0,0.1,0.233333333,0.2,0.366666667,1.466666667,0.666666667,0.4,1.033333333,0.2,0,0.066666667,0.166666667,1.6,0.233333333,0.3,0.333333333,0.233333333,0.066666667,0.066666667,0.233333333,0.533333333,0.533333333,0.133333333
AP447,6.373333333,5.02,1,0.066666667,1,0.366666667,0.666666667,0.833333333,0.2,0.333333333,0.7,0.333333333,0.266666667,0.266666667,0.1,0.7,0.166666667,0.233333333,0.233333333,0.2,0.133333333,0.466666667,0.9,0,0.133333333,0.466666667,0,0.3,0,0.166666667,0,0.366666667,0.166666667,0.1,0.233333333,0.133333333,0.066666667,1.066666667,0.566666667,0.066666667,0.033333333,0.033333333,0.466666667,0.3,0,0.333333333,0.133333333,0.6,0.3,0.133333333,0.2,0.166666667,0.066666667
AP521,5.933333333,5.916666667,1.4,0.8,0.833333333,0.266666667,0.9,0.3,0.866666667,0.5,1.366666667,0,0.766666667,0.466666667,0.2,1.433333333,0.4,0.4,0.2,0,0,0.066666667,0.2,0,0.266666667,0,0,0.066666667,0.066666667,0,0.1,0.266666667,0,0,0.133333333,0.5,0,0.533333333,0,0,0,0,0.233333333,0.033333333,0.066666667,0,0.233333333,0.066666667,0,0,0.366666667,0.366666667,0
AP524,5.91,5.033333333,0.233333333,0.066666667,0.366666667,0.5,0.233333333,0.133333333,0.466666667,0.9,0.4,0,0.066666667,0.133333333,0.1,1.133333333,0.466666667,0.333333333,0.5,0.066666667,0.133333333,0.4,0.366666667,0.5,0.133333333,0.3,0,0.233333333,0.133333333,0.166666667,0,0.4,0.5,0.466666667,1.6,0.166666667,0,0.833333333,0.166666667,0.233333333,0.133333333,0.3,0.733333333,0.1,0.5,0.233333333,0.166666667,0.366666667,0.066666667,0,0.633333333,0,0
AP563,5.663333333,5.74,1.333333333,0.9,0.7,0.366666667,0.333333333,0.266666667,0.733333333,0.333333333,1.433333333,0.033333333,0.966666667,0.233333333,0.3,1.9,0.5,0.466666667,0.166666667,0,0,0.166666667,0.466666667,0.066666667,0,0.066666667,0,0.133333333,0.133333333,0,0,0.066666667,0.066666667,0,0,0.066666667,0,0.533333333,0,0,0,0,0.366666667,0.166666667,0.233333333,0.133333333,0.2,0,0.1,0.066666667,0.466666667,0.266666667,0.066666667
AP571,6.216666667,5.876666667,0.733333333,0.7,0.9,0.533333333,0.633333333,0.166666667,0.633333333,1.033333333,0.7,0,0.266666667,0.166666667,0.1,1.133333333,0.3,0.433333333,0.166666667,0,0,0.233333333,0.233333333,0,0,0.266666667,0,0.466666667,0,0.066666667,0,0.133333333,0,0,0,0.6,0,1.033333333,0,0,0,0,0.166666667,0.133333333,0.3,0.633333333,0.8,0.666666667,0.4,0.2,0.233333333,0.7,0.333333333
AP577,5.316666667,5.953333333,0.566666667,0.233333333,1.266666667,0.333333333,1.233333333,0.833333333,0.6,0.766666667,0.833333333,0.3,0.166666667,0.3,0.166666667,1.5,0.566666667,0.5,0.266666667,0.2,0,0.166666667,0.2,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0.066666667,0,0.666666667,0.1,0,0,0,0.5,0.366666667,0.1,0.333333333,0.233333333,0.2,0.333333333,0.366666667,0.5,0.133333333,0.1
AP591,5.266666667,5.57,0.8,1.533333333,0.533333333,0.233333333,0.6,0.166666667,0.866666667,0.6,1.833333333,0.066666667,0.266666667,0.766666667,0.3,1.7,0.166666667,0.166666667,0,0,0,0.3,0.366666667,0.166666667,0.1,0.066666667,0.066666667,0.266666667,0.166666667,0.033333333,0,0.266666667,0.1,0,0.166666667,0.1,0.066666667,0.166666667,0,0,0.066666667,0,0.233333333,0.2,0.133333333,0.3,0.1,0.1,0.166666667,0.066666667,0.466666667,0.3,0.066666667
AP627,5.436666667,5.086666667,0.4,0.133333333,0.8,0.733333333,1.1,0.4,0.233333333,0.333333333,0.1,0,0,0,0,0.833333333,0.266666667,0.3,0.166666667,0.166666667,0,0.2,0.2,0,0,0.033333333,0,0.466666667,0.133333333,0.1,0.533333333,0.266666667,0.1,0,0,0.433333333,0,1.5,0.133333333,0,0,0.1,1,0.366666667,0.466666667,0,0.266666667,0.1,0,0.2,0.733333333,0.533333333,0.133333333
AP661,5.276666667,4.993333333,0.433333333,0,0.4,0.266666667,0.266666667,0.066666667,0.266666667,0.1,0.433333333,0,0.066666667,0.033333333,0,1.033333333,0.3,0.2,0.8,0.2,0.233333333,0.633333333,0.533333333,0.1,0.133333333,0.266666667,0,0.366666667,0,0,0.066666667,0.233333333,0.466666667,0.3,1.466666667,0.233333333,0.133333333,1.166666667,0.1,0.066666667,0,0.166666667,0.3,0.233333333,0.2,0.166666667,0.033333333,0.166666667,0.166666667,0.1,0.066666667,0.266666667,0.1
AP691,6.073333333,5.853333333,0.6,0.333333333,0.233333333,0.6,0.433333333,0.166666667,0.466666667,0.4,1.133333333,0.466666667,0.4,0.833333333,0.433333333,2.2,0.866666667,0.3,0.166666667,0.166666667,0.2,0.266666667,0.6,0.233333333,0,0.7,0.3,1.666666667,0.2,0.4,0,0.066666667,0.166666667,0,0,0,0,0.366666667,0.2,0,0,0,0.2,0.266666667,0.1,0.233333333,0.666666667,0.2,0.2,0.133333333,0.233333333,0,0
AP734,5.91,5.403333333,0.6,0.033333333,0.833333333,0.266666667,0.7,0.266666667,1.066666667,0.233333333,0.1,0,0,0,0,0.766666667,0.333333333,0.2,0.3,0.266666667,0.066666667,0.533333333,0.566666667,0.066666667,0.266666667,0.066666667,0,0.266666667,0,0.2,0,0.3,0.066666667,0.066666667,0.433333333,0.433333333,0.133333333,1.033333333,0,0,0,0,0.7,0.333333333,0.566666667,0.133333333,0.433333333,0.166666667,0.5,0.4,0.466666667,0.433333333,0
AP774,5.993333333,5.566666667,0.5,0,0.533333333,0.7,0.833333333,0.4,0.5,0.533333333,0.933333333,0.233333333,0.466666667,0.166666667,0.466666667,1.366666667,0.5,0.433333333,0.366666667,0.3,0,0.266666667,0.233333333,0.1,0.1,0.366666667,0.033333333,1.633333333,0.1,0.066666667,0,0,0,0,0.333333333,0.166666667,0.133333333,0.4,0.166666667,0.033333333,0,0,0.266666667,0.366666667,0,0.266666667,0.533333333,0.033333333,0.4,0.133333333,0.5,0.266666667,0.066666667
AP781,6.243333333,5.48,0.4,0.1,0.433333333,0,0.233333333,0.066666667,0.066666667,0.166666667,0.2,0.066666667,0,0.266666667,0.133333333,0.566666667,0.066666667,0,0.066666667,0.066666667,0.1,1.566666667,1.666666667,0.466666667,0.366666667,0.466666667,0,0.333333333,0.5,0.533333333,0.866666667,0.566666667,0.233333333,0.3,1.833333333,0.2,0.133333333,0.533333333,0.233333333,0.033333333,0.266666667,0.2,0,0.033333333,0.133333333,0.033333333,0,0.2,0.133333333,0.1,0.066666667,0.1,0
AP841,5.74,5.13,0.433333333,0,0.333333333,0.166666667,0.5,0.166666667,0.466666667,0.433333333,1.333333333,0,0.4,0.333333333,0,1.433333333,0.7,0.5,0.133333333,0.133333333,0.366666667,0.533333333,0.433333333,0.266666667,0.333333333,0.433333333,0,0.4,0.366666667,0.166666667,0.1,0.2,0.533333333,0.233333333,0.866666667,0.066666667,0.033333333,0.8,0.3,0,0.2,0.233333333,0.233333333,0.1,0.2,0.166666667,0.166666667,0.233333333,0.066666667,0.3,0.1,0.1,0
AP854,5.683333333,5.35,0.566666667,0.933333333,0.8,0,0.6,0.333333333,0.233333333,0.1,0.266666667,0,0,0,0.1,0.466666667,0.3,0.133333333,0.166666667,0.166666667,0,1.4,2.433333333,0.266666667,1.366666667,0.566666667,0,0.533333333,0.1,0.133333333,0.1,0.166666667,0.333333333,0,0.033333333,0.333333333,0.133333333,0.7,0,0.066666667,0,0.066666667,0.333333333,0.033333333,0.366666667,0,0.033333333,0,0,0.166666667,0.466666667,0.1,0
AP958,5.686666667,5.393333333,1.1,0,1.6,0.366666667,2.1,0.5,0.333333333,0.466666667,0.233333333,0.1,0,0.2,0.133333333,0.8,0.2,0.233333333,0.1,0.1,0,0.433333333,0.533333333,0,0.266666667,0.133333333,0,0.233333333,0,0,0,0,0,0,0.033333333,0.433333333,0,1.133333333,0.233333333,0,0,0,0.5,0.366666667,0.233333333,0.2,0.3,0.3,0.2,0.366666667,0.6,0.4,0
AP974,5.5,5.633333333,0.133333333,0.1,0.233333333,0.433333333,0.466666667,0.333333333,1.133333333,0.933333333,1.633333333,0.033333333,0.3,0.7,0,1.9,0.733333333,0.666666667,0.433333333,0,0,0.1,0.2,0,0.2,0,0,0.333333333,0,0,0,0.066666667,0.333333333,0,0,0.1,0,0.5,0.033333333,0,0,0,0.6,0.133333333,0.1,0.366666667,0.333333333,0,0.166666667,0.3,0.6,0.166666667,0.066666667
AP983,5.426666667,5.806666667,0.466666667,0,1.966666667,0.333333333,1.766666667,1.2,0.966666667,0.666666667,0.6,0.333333333,0.066666667,0.266666667,0.133333333,1.133333333,0.2,0.133333333,0.2,0.066666667,0.066666667,0.266666667,0.1,0,0,0,0,0.066666667,0,0,0,0.233333333,0,0,0,0.5,0.033333333,0.6,0.066666667,0,0,0,0.7,0.133333333,0.133333333,0.4,0.266666667,0.133333333,0.333333333,0.1,0.166666667,0.133333333,0.1
AP990,6.48,4.04,0.433333333,0.133333333,0.2,0,0,0,0.1,0.166666667,0.8,0,0.333333333,0.266666667,0.066666667,0.733333333,0.433333333,0.266666667,0.166666667,0,0,0.333333333,0.166666667,0.566666667,0.066666667,0.8,0.033333333,0.3,0.4,0.366666667,1.4,0.366666667,0.466666667,1.3,0.466666667,0,0.233333333,0.233333333,0.033333333,0.3,0.233333333,1.633333333,0,0.066666667,0.166666667,0,0,0.1,0,0.066666667,0,0.133333333,0
AQ008,3.353333333,5.46,0.566666667,0.233333333,0.333333333,0.166666667,0.266666667,0.1,0.433333333,0.7,0.766666667,0.166666667,0.166666667,0.4,0.1,1.3,0.633333333,0.966666667,0.033333333,0,0.033333333,0,0,0,0.1,0,0.033333333,0.1,0.266666667,0.1,0.133333333,0.166666667,0.266666667,0,0,0,0,0.2,0,0,0,0.066666667,0.066666667,0.166666667,0,0.033333333,0.066666667,0.066666667,0.033333333,0.5,0.2,0,0
AQ140,7.04,3.983333333,1.066666667,0,0.633333333,0,0.266666667,0.333333333,0.266666667,0.066666667,0.9,0.133333333,0.3,0.266666667,0,0.6,0.233333333,0,0.2,0,0.466666667,0.633333333,0.433333333,0.7,0,0.433333333,0,0.233333333,0,0,0,0.533333333,0.366666667,0.033333333,0.333333333,0.333333333,0.066666667,0.6,0.233333333,0,0,0.2,1.366666667,0.4,0.2,0.033333333,0.2,0.733333333,0.6,0.266666667,0.966666667,0.9,0.533333333
AQ466,6.35,5.186666667,0.966666667,0.033333333,1.2,1.733333333,0.633333333,0.533333333,0.533333333,0.266666667,0.333333333,0,0,0,0,1.133333333,0.266666667,0,0.566666667,0.066666667,0,0.266666667,0.6,0,0,0,0,0.1,0,0,0,0.2,0.166666667,0,0.166666667,0.4,0.133333333,0.833333333,0.733333333,0.166666667,0,0,0.1,0.133333333,0.233333333,0.333333333,0.333333333,0.633333333,0.2,0.433333333,0.466666667,0.133333333,0.066666667
AQ541,6.966666667,3.95,0.8,0,0.466666667,0,0.233333333,0.2,0.766666667,0.3,1.266666667,0.133333333,0.5,0.8,0.266666667,1.333333333,0.133333333,0.1,0,0,0.566666667,0.766666667,0.333333333,0.933333333,0,0.566666667,0.1,0.3,0,0.1,0,0.333333333,0.433333333,0,0.333333333,0.2,0.033333333,0.466666667,0.166666667,0,0,0.066666667,0.966666667,0,0.233333333,0.333333333,0.033333333,0.6,0.7,0.066666667,0.9,0.7,0.366666667
AQ563,3.986666667,5.243333333,0.5,0.2,0.2,0,0.166666667,0,0.466666667,0.5,1.7,0.2,0.666666667,0.733333333,0.3,1.9,0.7,0.733333333,0.066666667,0,0,0,0.2,0,0.1,0,0.066666667,0.1,0.066666667,0.166666667,0.033333333,0.333333333,0.333333333,0.066666667,0.1,0.066666667,0,0.3,0.1,0,0,0.233333333,0.2,0,0.1,0.2,0,0.1,0,0.366666667,0.066666667,0,0
